0.000000E+00	1.686982E+00
1.000000E-03	1.701843E+00
2.000000E-03	1.717150E+00
3.000000E-03	1.719160E+00
4.000000E-03	1.730649E+00
5.000000E-03	1.731366E+00
6.000000E-03	1.741486E+00
7.000000E-03	1.722355E+00
8.000000E-03	1.697052E+00
9.000000E-03	1.718553E+00
1.000000E-02	1.714160E+00
1.100000E-02	1.706314E+00
1.200000E-02	1.732627E+00
1.300000E-02	1.726284E+00
1.400000E-02	1.743369E+00
1.500000E-02	1.720611E+00
1.600000E-02	1.712575E+00
1.700000E-02	1.701942E+00
1.800000E-02	1.733349E+00
1.900000E-02	1.726628E+00
2.000000E-02	1.709235E+00
2.100000E-02	1.713918E+00
2.200000E-02	1.697404E+00
2.300000E-02	1.717781E+00
2.400000E-02	1.744403E+00
2.500000E-02	1.719487E+00
2.600000E-02	1.726286E+00
2.700000E-02	1.735320E+00
2.800000E-02	1.697212E+00
2.900000E-02	1.734559E+00
3.000000E-02	1.720534E+00
3.100000E-02	1.683657E+00
3.200000E-02	1.691216E+00
3.300000E-02	1.679680E+00
3.400000E-02	1.688332E+00
3.500000E-02	1.695756E+00
3.600000E-02	1.682386E+00
3.700000E-02	1.702759E+00
3.800000E-02	1.718675E+00
3.900000E-02	1.690061E+00
4.000000E-02	1.708375E+00
4.100000E-02	1.730168E+00
4.200000E-02	1.706752E+00
4.300000E-02	1.729704E+00
4.400000E-02	1.709395E+00
4.500000E-02	1.704463E+00
4.600000E-02	1.721604E+00
4.700000E-02	1.721312E+00
4.800000E-02	1.730985E+00
4.900000E-02	1.746890E+00
5.000000E-02	1.711076E+00
5.100000E-02	1.716369E+00
5.200000E-02	1.731038E+00
5.300000E-02	1.716094E+00
5.400000E-02	1.741298E+00
5.500000E-02	1.750581E+00
5.600000E-02	1.746326E+00
5.700000E-02	1.743639E+00
5.800000E-02	1.761020E+00
5.900000E-02	1.735650E+00
6.000000E-02	1.757297E+00
6.100000E-02	1.763687E+00
6.200000E-02	1.755672E+00
6.300000E-02	1.758031E+00
6.400000E-02	1.768263E+00
6.500000E-02	1.765316E+00
6.600000E-02	1.763788E+00
6.700000E-02	1.751034E+00
6.800000E-02	1.761426E+00
6.900000E-02	1.786273E+00
7.000000E-02	1.770360E+00
7.100000E-02	1.725256E+00
7.200000E-02	1.756567E+00
7.300000E-02	1.758264E+00
7.400000E-02	1.745679E+00
7.500000E-02	1.759377E+00
7.600000E-02	1.729764E+00
7.700000E-02	1.730948E+00
7.800000E-02	1.742593E+00
7.900000E-02	1.724648E+00
8.000000E-02	1.712608E+00
8.100000E-02	1.757650E+00
8.200000E-02	1.744740E+00
8.300000E-02	1.745906E+00
8.400000E-02	1.759365E+00
8.500000E-02	1.721000E+00
8.600000E-02	1.737139E+00
8.700000E-02	1.723497E+00
8.800000E-02	1.713165E+00
8.900000E-02	1.759334E+00
9.000000E-02	1.723805E+00
9.100000E-02	1.733716E+00
9.200000E-02	1.726579E+00
9.300000E-02	1.719253E+00
9.400000E-02	1.730818E+00
9.500000E-02	1.740973E+00
9.600000E-02	1.727227E+00
9.700000E-02	1.724441E+00
9.800000E-02	1.760411E+00
9.900000E-02	1.764118E+00
1.000000E-01	1.741388E+00
1.010000E-01	1.773325E+00
1.020000E-01	1.744353E+00
1.030000E-01	1.787433E+00
1.040000E-01	1.760913E+00
1.050000E-01	1.760131E+00
1.060000E-01	1.772406E+00
1.070000E-01	1.786143E+00
1.080000E-01	1.769260E+00
1.090000E-01	1.781537E+00
1.100000E-01	1.757748E+00
1.110000E-01	1.785244E+00
1.120000E-01	1.773721E+00
1.130000E-01	1.763889E+00
1.140000E-01	1.785469E+00
1.150000E-01	1.769123E+00
1.160000E-01	1.754018E+00
1.170000E-01	1.773999E+00
1.180000E-01	1.802926E+00
1.190000E-01	1.769688E+00
1.200000E-01	1.763470E+00
1.210000E-01	1.765334E+00
1.220000E-01	1.749097E+00
1.230000E-01	1.786300E+00
1.240000E-01	1.753938E+00
1.250000E-01	1.772003E+00
1.260000E-01	1.765382E+00
1.270000E-01	1.773077E+00
1.280000E-01	1.742727E+00
1.290000E-01	1.761141E+00
1.300000E-01	1.772462E+00
1.310000E-01	1.736250E+00
1.320000E-01	1.748619E+00
1.330000E-01	1.741158E+00
1.340000E-01	1.751939E+00
1.350000E-01	1.729041E+00
1.360000E-01	1.750090E+00
1.370000E-01	1.725818E+00
1.380000E-01	1.747500E+00
1.390000E-01	1.715818E+00
1.400000E-01	1.738821E+00
1.410000E-01	1.742564E+00
1.420000E-01	1.737491E+00
1.430000E-01	1.743581E+00
1.440000E-01	1.754724E+00
1.450000E-01	1.741169E+00
1.460000E-01	1.752309E+00
1.470000E-01	1.746825E+00
1.480000E-01	1.775172E+00
1.490000E-01	1.767421E+00
1.500000E-01	1.752596E+00
1.510000E-01	1.765993E+00
1.520000E-01	1.789078E+00
1.530000E-01	1.751598E+00
1.540000E-01	1.785848E+00
1.550000E-01	1.781083E+00
1.560000E-01	1.771932E+00
1.570000E-01	1.757065E+00
1.580000E-01	1.775181E+00
1.590000E-01	1.767444E+00
1.600000E-01	1.805925E+00
1.610000E-01	1.803171E+00
1.620000E-01	1.782842E+00
1.630000E-01	1.795833E+00
1.640000E-01	1.818819E+00
1.650000E-01	1.787545E+00
1.660000E-01	1.813566E+00
1.670000E-01	1.775004E+00
1.680000E-01	1.773692E+00
1.690000E-01	1.786572E+00
1.700000E-01	1.782097E+00
1.710000E-01	1.790092E+00
1.720000E-01	1.768064E+00
1.730000E-01	1.787400E+00
1.740000E-01	1.755566E+00
1.750000E-01	1.788935E+00
1.760000E-01	1.763291E+00
1.770000E-01	1.743135E+00
1.780000E-01	1.771310E+00
1.790000E-01	1.728718E+00
1.800000E-01	1.753134E+00
1.810000E-01	1.778237E+00
1.820000E-01	1.722390E+00
1.830000E-01	1.740015E+00
1.840000E-01	1.758816E+00
1.850000E-01	1.754346E+00
1.860000E-01	1.732180E+00
1.870000E-01	1.731489E+00
1.880000E-01	1.759113E+00
1.890000E-01	1.752561E+00
1.900000E-01	1.737013E+00
1.910000E-01	1.726605E+00
1.920000E-01	1.750025E+00
1.930000E-01	1.728402E+00
1.940000E-01	1.752847E+00
1.950000E-01	1.770851E+00
1.960000E-01	1.754480E+00
1.970000E-01	1.763622E+00
1.980000E-01	1.755770E+00
1.990000E-01	1.757512E+00
2.000000E-01	1.784429E+00
2.010000E-01	1.759951E+00
2.020000E-01	1.745211E+00
2.030000E-01	1.771049E+00
2.040000E-01	1.781282E+00
2.050000E-01	1.755979E+00
2.060000E-01	1.805274E+00
2.070000E-01	1.769322E+00
2.080000E-01	1.762863E+00
2.090000E-01	1.780445E+00
2.100000E-01	1.802067E+00
2.110000E-01	1.783366E+00
2.120000E-01	1.782917E+00
2.130000E-01	1.763581E+00
2.140000E-01	1.791089E+00
2.150000E-01	1.794972E+00
2.160000E-01	1.762878E+00
2.170000E-01	1.782501E+00
2.180000E-01	1.766966E+00
2.190000E-01	1.752152E+00
2.200000E-01	1.789402E+00
2.210000E-01	1.795853E+00
2.220000E-01	1.774192E+00
2.230000E-01	1.791615E+00
2.240000E-01	1.779925E+00
2.250000E-01	1.771643E+00
2.260000E-01	1.781119E+00
2.270000E-01	1.761277E+00
2.280000E-01	1.732556E+00
2.290000E-01	1.745296E+00
2.300000E-01	1.757270E+00
2.310000E-01	1.750795E+00
2.320000E-01	1.754071E+00
2.330000E-01	1.731316E+00
2.340000E-01	1.750111E+00
2.350000E-01	1.738152E+00
2.360000E-01	1.725500E+00
2.370000E-01	1.745708E+00
2.380000E-01	1.755978E+00
2.390000E-01	1.711195E+00
2.400000E-01	1.734969E+00
2.410000E-01	1.738474E+00
2.420000E-01	1.716633E+00
2.430000E-01	1.724620E+00
2.440000E-01	1.747061E+00
2.450000E-01	1.717127E+00
2.460000E-01	1.759472E+00
2.470000E-01	1.768733E+00
2.480000E-01	1.721962E+00
2.490000E-01	1.759274E+00
2.500000E-01	1.763143E+00
2.510000E-01	1.747160E+00
2.520000E-01	1.769373E+00
2.530000E-01	1.762993E+00
2.540000E-01	1.767097E+00
2.550000E-01	1.768896E+00
2.560000E-01	1.738901E+00
2.570000E-01	1.780977E+00
2.580000E-01	1.756798E+00
2.590000E-01	1.772764E+00
2.600000E-01	1.790986E+00
2.610000E-01	1.766084E+00
2.620000E-01	1.784819E+00
2.630000E-01	1.795881E+00
2.640000E-01	1.778782E+00
2.650000E-01	1.754876E+00
2.660000E-01	1.769820E+00
2.670000E-01	1.782397E+00
2.680000E-01	1.780626E+00
2.690000E-01	1.791730E+00
2.700000E-01	1.745251E+00
2.710000E-01	1.752754E+00
2.720000E-01	1.752809E+00
2.730000E-01	1.730936E+00
2.740000E-01	1.734628E+00
2.750000E-01	1.761286E+00
2.760000E-01	1.757919E+00
2.770000E-01	1.742431E+00
2.780000E-01	1.724152E+00
2.790000E-01	1.744174E+00
2.800000E-01	1.741951E+00
2.810000E-01	1.750434E+00
2.820000E-01	1.709599E+00
2.830000E-01	1.752462E+00
2.840000E-01	1.746295E+00
2.850000E-01	1.714739E+00
2.860000E-01	1.737756E+00
2.870000E-01	1.710356E+00
2.880000E-01	1.721334E+00
2.890000E-01	1.745641E+00
2.900000E-01	1.705197E+00
2.910000E-01	1.731171E+00
2.920000E-01	1.720686E+00
2.930000E-01	1.726393E+00
2.940000E-01	1.719239E+00
2.950000E-01	1.735388E+00
2.960000E-01	1.705644E+00
2.970000E-01	1.740969E+00
2.980000E-01	1.762377E+00
2.990000E-01	1.734283E+00
3.000000E-01	1.734722E+00
3.010000E-01	1.748311E+00
3.020000E-01	1.750400E+00
3.030000E-01	1.744303E+00
3.040000E-01	1.782196E+00
3.050000E-01	1.738829E+00
3.060000E-01	1.749420E+00
3.070000E-01	1.763981E+00
3.080000E-01	1.763417E+00
3.090000E-01	1.771837E+00
3.100000E-01	1.759876E+00
3.110000E-01	1.739625E+00
3.120000E-01	1.788968E+00
3.130000E-01	1.740299E+00
3.140000E-01	1.770905E+00
3.150000E-01	1.747291E+00
3.160000E-01	1.767264E+00
3.170000E-01	1.770521E+00
3.180000E-01	1.750312E+00
3.190000E-01	1.734954E+00
3.200000E-01	1.761162E+00
3.210000E-01	1.768651E+00
3.220000E-01	1.733312E+00
3.230000E-01	1.768857E+00
3.240000E-01	1.767641E+00
3.250000E-01	1.731497E+00
3.260000E-01	1.725064E+00
3.270000E-01	1.736431E+00
3.280000E-01	1.728102E+00
3.290000E-01	1.748750E+00
3.300000E-01	1.733438E+00
3.310000E-01	1.723342E+00
3.320000E-01	1.747512E+00
3.330000E-01	1.691788E+00
3.340000E-01	1.723433E+00
3.350000E-01	1.718702E+00
3.360000E-01	1.705037E+00
3.370000E-01	1.724580E+00
3.380000E-01	1.724902E+00
3.390000E-01	1.703406E+00
3.400000E-01	1.734363E+00
3.410000E-01	1.720377E+00
3.420000E-01	1.720633E+00
3.430000E-01	1.709767E+00
3.440000E-01	1.724447E+00
3.450000E-01	1.699570E+00
3.460000E-01	1.745329E+00
3.470000E-01	1.713023E+00
3.480000E-01	1.735528E+00
3.490000E-01	1.747792E+00
3.500000E-01	1.750177E+00
3.510000E-01	1.744923E+00
3.520000E-01	1.750690E+00
3.530000E-01	1.753412E+00
3.540000E-01	1.749464E+00
3.550000E-01	1.756407E+00
3.560000E-01	1.719713E+00
3.570000E-01	1.744184E+00
3.580000E-01	1.754618E+00
3.590000E-01	1.750601E+00
3.600000E-01	1.767203E+00
3.610000E-01	1.747633E+00
3.620000E-01	1.769471E+00
3.630000E-01	1.756010E+00
3.640000E-01	1.777824E+00
3.650000E-01	1.730939E+00
3.660000E-01	1.773778E+00
3.670000E-01	1.744864E+00
3.680000E-01	1.758262E+00
3.690000E-01	1.736230E+00
3.700000E-01	1.754699E+00
3.710000E-01	1.714093E+00
3.720000E-01	1.731167E+00
3.730000E-01	1.744089E+00
3.740000E-01	1.745654E+00
3.750000E-01	1.750604E+00
3.760000E-01	1.737715E+00
3.770000E-01	1.728878E+00
3.780000E-01	1.732917E+00
3.790000E-01	1.698177E+00
3.800000E-01	1.738222E+00
3.810000E-01	1.726696E+00
3.820000E-01	1.695821E+00
3.830000E-01	1.715562E+00
3.840000E-01	1.707842E+00
3.850000E-01	1.686932E+00
3.860000E-01	1.716300E+00
3.870000E-01	1.711600E+00
3.880000E-01	1.712548E+00
3.890000E-01	1.725473E+00
3.900000E-01	1.710050E+00
3.910000E-01	1.699997E+00
3.920000E-01	1.714213E+00
3.930000E-01	1.699367E+00
3.940000E-01	1.715545E+00
3.950000E-01	1.738881E+00
3.960000E-01	1.704760E+00
3.970000E-01	1.698872E+00
3.980000E-01	1.749867E+00
3.990000E-01	1.730400E+00
4.000000E-01	1.734838E+00
4.010000E-01	1.762572E+00
4.020000E-01	1.747913E+00
4.030000E-01	1.754722E+00
4.040000E-01	1.744929E+00
4.050000E-01	1.723086E+00
4.060000E-01	1.765633E+00
4.070000E-01	1.765490E+00
4.080000E-01	1.722992E+00
4.090000E-01	1.765688E+00
4.100000E-01	1.771107E+00
4.110000E-01	1.747596E+00
4.120000E-01	1.742331E+00
4.130000E-01	1.746895E+00
4.140000E-01	1.762505E+00
4.150000E-01	1.775768E+00
4.160000E-01	1.758236E+00
4.170000E-01	1.763559E+00
4.180000E-01	1.754618E+00
4.190000E-01	1.734955E+00
4.200000E-01	1.757852E+00
4.210000E-01	1.760276E+00
4.220000E-01	1.728345E+00
4.230000E-01	1.741293E+00
4.240000E-01	1.753613E+00
4.250000E-01	1.719648E+00
4.260000E-01	1.726471E+00
4.270000E-01	1.724399E+00
4.280000E-01	1.705233E+00
4.290000E-01	1.724606E+00
4.300000E-01	1.730207E+00
4.310000E-01	1.714598E+00
4.320000E-01	1.713267E+00
4.330000E-01	1.713358E+00
4.340000E-01	1.691152E+00
4.350000E-01	1.725190E+00
4.360000E-01	1.684058E+00
4.370000E-01	1.698078E+00
4.380000E-01	1.693504E+00
4.390000E-01	1.718838E+00
4.400000E-01	1.692180E+00
4.410000E-01	1.709301E+00
4.420000E-01	1.693660E+00
4.430000E-01	1.715659E+00
4.440000E-01	1.710188E+00
4.450000E-01	1.696070E+00
4.460000E-01	1.729924E+00
4.470000E-01	1.716404E+00
4.480000E-01	1.710253E+00
4.490000E-01	1.729575E+00
4.500000E-01	1.721255E+00
4.510000E-01	1.706071E+00
4.520000E-01	1.752696E+00
4.530000E-01	1.725062E+00
4.540000E-01	1.731841E+00
4.550000E-01	1.743941E+00
4.560000E-01	1.744259E+00
4.570000E-01	1.720763E+00
4.580000E-01	1.768638E+00
4.590000E-01	1.733410E+00
4.600000E-01	1.759234E+00
4.610000E-01	1.765013E+00
4.620000E-01	1.766490E+00
4.630000E-01	1.763412E+00
4.640000E-01	1.745870E+00
4.650000E-01	1.767550E+00
4.660000E-01	1.747584E+00
4.670000E-01	1.736007E+00
4.680000E-01	1.722979E+00
4.690000E-01	1.743650E+00
4.700000E-01	1.744951E+00
4.710000E-01	1.743150E+00
4.720000E-01	1.743959E+00
4.730000E-01	1.729621E+00
4.740000E-01	1.708808E+00
4.750000E-01	1.739268E+00
4.760000E-01	1.723712E+00
4.770000E-01	1.697512E+00
4.780000E-01	1.710100E+00
4.790000E-01	1.694476E+00
4.800000E-01	1.734746E+00
4.810000E-01	1.725005E+00
4.820000E-01	1.689577E+00
4.830000E-01	1.713491E+00
4.840000E-01	1.721279E+00
4.850000E-01	1.720753E+00
4.860000E-01	1.733213E+00
4.870000E-01	1.724097E+00
4.880000E-01	1.682061E+00
4.890000E-01	1.711822E+00
4.900000E-01	1.696666E+00
4.910000E-01	1.692467E+00
4.920000E-01	1.727760E+00
4.930000E-01	1.694621E+00
4.940000E-01	1.724751E+00
4.950000E-01	1.714022E+00
4.960000E-01	1.689408E+00
4.970000E-01	1.732376E+00
4.980000E-01	1.747210E+00
4.990000E-01	1.700843E+00
5.000000E-01	1.717472E+00
5.010000E-01	1.743263E+00
5.020000E-01	1.736950E+00
5.030000E-01	1.765163E+00
5.040000E-01	1.734385E+00
5.050000E-01	1.723501E+00
5.060000E-01	1.772575E+00
5.070000E-01	1.751903E+00
5.080000E-01	1.731115E+00
5.090000E-01	1.737492E+00
5.100000E-01	1.751652E+00
5.110000E-01	1.749205E+00
5.120000E-01	1.736627E+00
5.130000E-01	1.722444E+00
5.140000E-01	1.748227E+00
5.150000E-01	1.764157E+00
5.160000E-01	1.744723E+00
5.170000E-01	1.760031E+00
5.180000E-01	1.744181E+00
5.190000E-01	1.730211E+00
5.200000E-01	1.757156E+00
5.210000E-01	1.754189E+00
5.220000E-01	1.741040E+00
5.230000E-01	1.749657E+00
5.240000E-01	1.717857E+00
5.250000E-01	1.738165E+00
5.260000E-01	1.721467E+00
5.270000E-01	1.724945E+00
5.280000E-01	1.708433E+00
5.290000E-01	1.712433E+00
5.300000E-01	1.698951E+00
5.310000E-01	1.722631E+00
5.320000E-01	1.709170E+00
5.330000E-01	1.691196E+00
5.340000E-01	1.698798E+00
5.350000E-01	1.726747E+00
5.360000E-01	1.686363E+00
5.370000E-01	1.684654E+00
5.380000E-01	1.726671E+00
5.390000E-01	1.696783E+00
5.400000E-01	1.683845E+00
5.410000E-01	1.726161E+00
5.420000E-01	1.721610E+00
5.430000E-01	1.727158E+00
5.440000E-01	1.718628E+00
5.450000E-01	1.716344E+00
5.460000E-01	1.726251E+00
5.470000E-01	1.726201E+00
5.480000E-01	1.694705E+00
5.490000E-01	1.738888E+00
5.500000E-01	1.703904E+00
